Mã,Năm,current_ratio,cash_ratio,nwc_to_ta,debt_to_ta,debt_to_equity,short_term_debt_share,asset_turnover,receivables_to_revenue,inventory_to_revenue,cluster,cluster_agg,npm,risk_level,risk_prev,npm_prev,alert_level,delta_npm
STG,2021,-0.21304357997323498,0.09318874755565029,-0.379000781052173,-0.8251125787887238,-0.1841822794468463,-0.22078817706072976,0.21426832930440923,-0.06857746183236327,-0.08538748898268758,0,2,0.08544799519026285,Medium,Medium,0.05796017420634348,Green,0.027487820983919366
STG,2022,-0.1917239472257261,0.49033251497071606,-0.32255192837427543,-0.9800268038191849,-0.6599713416664816,-0.20572495053415285,-0.02135265966966811,-0.09951465067567576,-0.08633443272455854,0,2,0.09607347497067642,Medium,Medium,0.08544799519026285,Green,0.010625479780413574
STG,2023,-0.1268258479479204,1.1518428644064913,-0.05999279622278927,-1.0676839845511081,-0.3412664812208321,0.0026118805844093313,-0.22883713715443843,-0.09296947655058777,-0.10531988722818092,0,2,0.08391483426554017,Medium,Medium,0.09607347497067642,Green,-0.012158640705136253
STG,2024,-0.17414024248793708,0.45261455621918745,-0.2508930411369356,-1.0397441969518375,-0.6092752441015445,0.091369128182651,-0.06958662728133769,-0.06857746183236327,-0.0874952815146103,0,2,0.08091009268506345,Medium,Medium,0.08391483426554017,Green,-0.0030047415804767136
STK,2020,-0.4102192100496836,-0.2744966654312093,-0.8293362991621679,-0.5251521703869798,-0.39781126937179145,0.5797999509309758,0.13646832365914743,-0.031749942896938346,-0.09531991112118866,6,1,0.08175987774636695,Medium,,,Green,
STK,2021,-0.28603441670564345,0.12721335741178524,-0.46642917788636035,-0.5153685842781518,-0.16191298463059564,0.8909583335320738,0.17072774416458358,-0.06857746183236327,-0.08538748898268758,0,2,0.1363499759457415,Medium,Medium,0.08175987774636695,Green,0.05459009819937455
STK,2022,-0.19083807259479235,0.05925206328897117,0.13578735829364538,-0.8077653717252226,-0.6107727322658392,0.8882824929013226,0.02132425195317876,-0.10393235805750474,-0.07483657600969065,0,2,0.1145759031608386,Medium,Medium,0.1363499759457415,Yellow,-0.021774072784902898
STK,2023,-0.27224041414161415,-0.3638723296957467,-0.41881907493428544,0.013326029867478857,-0.16809555754540634,-0.3490954253218897,-0.37874197162771606,-0.08910740579175609,-0.08274656873147496,6,1,0.061610841896148384,Medium,Medium,0.1145759031608386,Red,-0.052965061264690215
STK,2024,-0.36910308310742307,-0.35151394589039153,-1.383336945428363,0.4332942608326854,-0.005028612369956843,-0.6247916483512063,-0.5588161661045943,-0.06857746183236327,-0.06788639307054496,6,1,0.037699833758020156,Medium,Medium,0.061610841896148384,Yellow,-0.02391100813812823
SVC,2020,-0.4596236815013081,-0.15316532293260776,-1.0917941041545014,0.5484237350505009,0.023781671936937365,0.19789380244128366,3.088657982061269,-0.033638469989743285,-0.12273861027165461,2,1,0.013981853895489895,High,,,Green,
SVC,2021,-0.36820168683044757,-0.304051662305246,-1.136052810084297,0.5397120862810157,-0.03574240718574285,0.268002827583245,2.576436062775482,-0.06857746183236327,-0.08538748898268758,2,1,0.01489396601112325,High,High,0.013981853895489895,Green,0.000912112115633355
SVC,2022,-0.3984305060614102,-0.2717061526764676,-0.944414035646054,0.6839575462610984,0.2027097461703839,0.3781828268028996,2.2629041248677173,-0.10857084812407765,-0.08365192393481859,2,1,0.027500216991596507,High,High,0.01489396601112325,Green,0.012606250980473258
SVC,2023,-0.28973151460611274,-0.3151012247605681,-0.43083314645816784,0.9554993430223716,0.1806815806249842,-0.7000594059487262,2.098781611752146,-0.09988120694693184,-0.10368459876421435,2,1,0.0021323669972585337,High,High,0.027500216991596507,Yellow,-0.025367849994337974
SVC,2024,-0.2847998994428705,-0.22770833472186774,-0.4023283356839408,1.2854142233547023,1.0443015408779712,-0.6959779207966605,1.9080666946113707,-0.06857746183236327,-0.08551887110495324,2,1,0.007437044132403018,High,High,0.0021323669972585337,Green,0.005304677135144484
SVD,2020,-0.3712121439462638,-0.49129074262047284,-0.6328204232619005,0.9030918493367817,0.28862583784021695,-1.0237366094754332,-0.15714828289227054,0.005065387499568936,-0.10497517769966187,1,4,0.014387063012919928,Low,,,Green,
SVD,2021,-0.3112486116728736,-0.3813598484779573,-0.7364918672570597,0.5427491422020834,-0.03519218659701112,-0.962622015674199,0.3282465677689317,-0.06857746183236327,-0.08538748898268758,1,1,0.026776331857642548,Low,Low,0.014387063012919928,Green,0.01238926884472262
SVD,2022,-0.04614681051407775,0.4895706860024074,0.23064860250539546,-0.41941851686948806,-0.4786604738235903,-1.1751050337343327,-0.18178188758662922,-0.102659868540995,-0.06724848529580582,1,4,-0.00692320061741771,Low,Low,0.026776331857642548,Yellow,-0.03369953247506026
SVD,2023,-0.21634510467321083,0.3084730225899464,-0.10561553682537572,-0.30377956743156614,-0.23273949382492712,-0.31954960332146654,-0.20497231661184237,-0.09305046364524401,-0.0917749211266451,1,1,-0.14118185559158716,Low,Low,-0.00692320061741771,Red,-0.13425865497416944
SVD,2024,-0.26185776239825054,-0.3605435483997645,-0.5366999834128753,-0.8116855595173568,-0.5514674765017124,0.5375132921690176,0.2174381062622631,-0.06857746183236327,-0.0830709948843055,0,1,0.03517775512724793,Medium,Low,-0.14118185559158716,Yellow,0.1763596107188351
SVI,2020,-0.2822337507696732,-0.4049545519636191,0.054223939404023806,0.019620847920580973,-0.22972290523496366,0.6674750391749427,0.6893357392994585,-0.008317355842311911,-0.11679439563086456,6,1,0.08669966502156086,Medium,,,Green,
SVI,2021,-0.23183311979048152,-0.30939256402144605,0.20499787318332463,-0.06553855236649157,-0.1203470694495296,0.7946327307217341,0.7784804797314511,-0.06857746183236327,-0.08538748898268758,0,1,0.05014171118647859,Medium,Medium,0.08669966502156086,Yellow,-0.03655795383508227
SVI,2022,-0.22523061650228202,-0.2891590309484224,0.41696930396363896,-0.22006026547635682,-0.39626071891759224,0.840904903058097,0.5165709646516055,-0.09813190217404612,-0.08317326849661955,0,2,0.062081396501794735,Medium,Medium,0.05014171118647859,Green,0.011939685315316147
SVI,2023,-0.12837748581927905,-0.3384518698314561,0.8265838167959993,-0.5764850112821294,-0.2776704099633305,0.8135767813224283,0.38783633501888465,-0.09416002978062928,-0.10126495954515534,0,2,0.08795820369589101,Medium,Medium,0.062081396501794735,Green,0.025876807194096275
SVI,2024,-0.16511980282938513,-0.32212470239483604,0.6711224574731559,-0.4148193087918608,-0.42890251017423947,0.8362997118203118,0.23815383774542476,-0.06857746183236327,-0.08455100169289866,0,2,0.050423841651113355,Medium,Medium,0.08795820369589101,Yellow,-0.037534362044777655
SVT,2020,12.224441032089342,11.515544977897662,0.25042693878557504,-2.2188498255744222,-0.6718304960011863,0.9155259648638593,-0.4384893306564323,0.014188298470827202,-0.12940579956105075,5,0,0.3597256422611475,Low,,,Green,
SVT,2021,7.292843584788015,-0.1539826945043423,0.06118928787237954,-2.243018679570505,-0.24973836156383497,0.892489744030376,-0.3269483635247401,-0.06857746183236327,-0.08538748898268758,5,0,0.31276158258879977,Low,Low,0.3597256422611475,Yellow,-0.046964059672347735
SVT,2022,10.403252545119111,5.061842961319624,0.3076196143683466,-2.036836389481094,-0.8802791116658791,0.8901935512231228,-0.16227762407355958,-0.08300959865802854,-0.0891346552555832,5,0,0.14936247550623802,Low,Low,0.31276158258879977,Red,-0.16339910708256175
SVT,2023,3.692098178529665,1.8774992678865228,-0.45446172742696245,-2.0136805168569536,-0.42473782851459846,0.8712955328941401,-0.5597309640858826,-0.08154663642914595,-0.10714474668155316,5,0,0.3597379611386232,Low,Low,0.14936247550623802,Green,0.2103754856323852
SVT,2024,6.581701506386917,3.344704252561857,0.05217124811979396,-1.9692187010222166,-0.7831205984108525,0.8874087959617681,-0.862468720079742,-0.06857746183236327,-0.08808192934422837,5,0,10.113192726669164,Low,Low,0.3597379611386232,Green,9.75345476553054
SZC,2020,-0.6983169362889416,-0.3809381982655704,-1.8530216763682505,1.1311227719940613,0.5320678267227079,-1.765230161913348,-0.8753260541771747,-0.025411083374763256,-0.12848048184583308,1,4,0.42958282221727695,Low,,,Green,
SZC,2021,-0.509572313208548,-0.2735302046068506,-1.8140641917129983,1.325644139327681,0.19430028931830448,-1.8201625224602247,-0.8383562797660375,-0.06857746183236327,-0.08538748898268758,1,4,0.4537558187647892,Low,Low,0.42958282221727695,Green,0.02417299654751226
SZC,2022,-0.38696755284303397,-0.25750939868225403,-0.9752355663374178,1.4045016170465874,1.3793197380841358,-1.906718651741445,-0.7580703647818189,-0.10839880938618421,0.012294843381006493,1,4,0.2297930756684341,Low,Low,0.4537558187647892,Red,-0.2239627430963551
SZC,2023,-0.32441399998801507,-0.3542279359643875,-0.90087388322518,1.3663637266851005,0.5144827845092413,-1.7646677917383704,-0.7482153984254831,-0.10061772355049865,0.004906446847040931,1,4,0.26758905175274955,Low,Low,0.2297930756684341,Green,0.03779597608431545
SZC,2024,-0.2498049899617772,-0.09029831454787897,-0.47816717898102346,0.7703725244150027,0.2825372366522335,-1.6206268897601797,-0.7681865143619899,-0.06857746183236327,-0.008652397776151356,1,4,0.34696417256511475,Low,Low,0.26758905175274955,Green,0.0793751208123652
SZL,2020,0.8519735058368222,2.919751335828984,0.2813327803167942,0.9017555012178512,0.2874055579812358,-2.6727277607335376,-0.7466605063377086,-0.012803882605688084,-0.09535741304290954,1,4,0.2839650695560667,Low,,,Green,
SZL,2021,0.007173089175819812,0.5340794160703841,-0.4546215969972497,0.8888345341110987,0.04031997361206745,-2.5378237000010935,-0.7245874412008702,-0.06857746183236327,-0.08538748898268758,1,4,0.2607542465355797,Low,Low,0.2839650695560667,Yellow,-0.023210823020486993
SZL,2022,-0.009336638590838114,0.892231044750088,-0.39512390929965807,1.1319115552770325,0.7898956446785652,-2.716434410042807,-0.6919313581595077,-0.10108550739972935,-0.07686182194997912,1,4,0.24180425774515474,Low,Low,0.2607542465355797,Green,-0.018949988790424976
SZL,2023,-0.1450766897180567,0.7379726348624319,-0.5402689036691246,1.0286662962219177,0.22647163129449774,-2.5715775786462522,-0.6330368250242362,-0.09859670876607537,-0.09225324710143608,1,4,0.23486836303052355,Low,Low,0.24180425774515474,Green,-0.0069358947146311856
SZL,2024,-0.2977329478902284,-0.1964820168145256,-0.9334852313071758,0.9597012574398966,0.5012297347096252,-2.464757473345,-0.6152180690325493,-0.06857746183236327,-0.07854871696752674,1,4,0.21420330207035967,Low,Low,0.23486836303052355,Yellow,-0.020665060960163878
TBC,2020,0.4009276096500616,1.3008379682246658,-0.3987189923241925,-1.1666162687821002,-0.5314783972790627,-2.2137747438015474,-0.62159081441286,-0.011327774249755224,-0.1282334274525293,1,4,0.4095278305347647,Low,,,Green,
TBC,2021,-0.137825965884803,0.27523501470415396,-0.623748654918388,-1.1665493292462725,-0.20448321031622102,-1.4094230256531963,-0.6300267436301437,-0.06857746183236327,-0.08538748898268758,1,4,0.42296334636577765,Low,Low,0.4095278305347647,Green,0.013435515831012934
TBC,2022,0.05378651774175961,0.8065444530529071,-0.42122099945202174,-1.4338433523493805,-0.7690271005344663,-1.0734395688808118,-0.46808160461901305,-0.0958967449954879,-0.08877095604328615,1,4,0.5216890558084136,Low,Low,0.42296334636577765,Green,0.09872570944263598
TBC,2023,-0.12273604608869726,0.6003306756493766,-0.4620636949762675,-1.4575482791917718,-0.3805021137650607,-0.04544759272319847,-0.5816318851317359,-0.07958144689703026,-0.10641959086760232,0,2,0.39126712904398325,Medium,Low,0.5216890558084136,Yellow,-0.13042192676443037
TBC,2024,-0.24185944363420916,0.17839409735134465,-0.7990025057573749,-1.540935040309431,-0.7130837717946825,0.5471061653371787,-0.519684216844293,-0.06857746183236327,-0.08768861528515264,0,2,0.4244187910328037,Medium,Medium,0.39126712904398325,Green,0.03315166198882047
TCD,2020,-0.44116793000205634,-0.44268962733245854,-0.9456450847100285,1.984923102307973,3.406417588371077,0.026843443557774554,-0.4881119854936938,0.11225847698325425,-0.09059670616196691,6,1,0.051442716267336444,Medium,,,Green,
TCD,2021,-0.33957364300053916,-0.35520677805113865,-0.7740207759728505,1.5251011384711604,0.3063327857081254,-0.0797932079794338,-0.3806846154648317,-0.06857746183236327,-0.08538748898268758,6,1,0.10785573220758204,Medium,Medium,0.051442716267336444,Green,0.0564130159402456
TCD,2022,-0.32941026508236354,-0.42940321700999334,-0.34613519349554256,0.8294684867882359,0.359197175839889,-0.331084095058484,-0.609700230978862,0.023865406486764468,-0.07907933190550999,6,4,0.11336913706001897,Medium,Medium,0.10785573220758204,Green,0.005513404852436926
TCD,2023,-0.27944570905312766,-0.4276151699254932,-0.18181321463829034,0.6271467756890069,0.01926985649652008,0.10265821038891698,-0.6697020408662094,0.04369584367166409,-0.09112781807639554,6,4,0.09830399669630079,Medium,Medium,0.11336913706001897,Green,-0.015065140363718185
TCD,2024,-0.2828926594335962,-0.4079889752319815,-0.3581386498434671,0.5927697740060617,0.11798955875480757,0.04135611558964006,-0.7488620688150776,-0.06857746183236327,-0.06747432706821685,6,4,0.09608278302795867,Medium,Medium,0.09830399669630079,Green,-0.0022212136683421174
TCH,2020,0.8145027607784505,-0.08301501827717209,2.288934592016174,-1.0931266959321044,-0.5185940210331011,-0.0961644950155344,-0.5331122430362956,0.00783610415344554,-0.06250626642033837,0,4,0.21986983622836123,Medium,,,Green,
TCH,2021,0.9902053219131762,0.42013441765742493,2.449061516792394,-1.5393484998179439,-0.2228217901043511,0.03511518127570109,-0.807377384797029,-0.06857746183236327,-0.08538748898268758,0,4,0.2888340235531142,Medium,Medium,0.21986983622836123,Green,0.06896418732475298
TCH,2022,0.44778541213222645,-0.02010427594729534,1.9648664111481493,-1.1495275990906921,-0.7038650972728258,0.3847775999730656,-0.7102872251186175,-0.051231260032681546,-0.014581542622261008,0,2,0.1606687373522116,Medium,Medium,0.2888340235531142,Red,-0.12816528620090262
TCH,2023,0.0487001935933909,-0.3413829761184285,1.5366256579075064,-0.7326133964426232,-0.299980486247432,0.2307367753686752,-0.7016487397310637,-0.09592860304853852,0.11308814230237349,0,2,0.3424448815578027,Medium,Medium,0.1606687373522116,Green,0.18177614420559113
TCH,2024,0.5195796684840154,-0.26864068564388066,1.9698233496892692,-1.3943895806077178,-0.6855331093528821,0.5175257825626258,-0.5205063071460416,-0.06857746183236327,-0.024664315123005504,0,2,0.25478695354401054,Medium,Medium,0.3424448815578027,Red,-0.08765792801379219
TCL,2020,-0.24430576118995032,-0.18439456575250357,-0.26146282810363014,-0.6954850899483962,-0.43855887532194476,0.041138772857777325,0.25698895668322264,-0.020627031123705966,-0.12874751539161589,0,1,0.09219986945972207,Medium,,,Green,
TCL,2021,-0.2481562665088584,-0.30952511031532487,-0.3758106235649155,-0.5829027943766388,-0.16713820193629222,0.11785786026948766,0.5039929263400424,-0.06857746183236327,-0.08538748898268758,0,1,0.0956971027985787,Medium,Medium,0.09219986945972207,Green,0.0034972333388566257
TCL,2022,-0.2366175476738689,0.12906372163404137,-0.2233769914442146,-0.6012050346986754,-0.5446036147390905,-0.0637890846355853,0.6231961071787161,-0.10231779562351494,-0.08868720844898051,0,1,0.0921327590400663,Medium,Medium,0.0956971027985787,Green,-0.0035643437585123894
TCL,2023,-0.24893776298971076,-0.19274925228558604,-0.2408052473638144,-0.3906568407203817,-0.2479739093175864,0.24917273458650852,0.7929328536361258,-0.09667360650244833,-0.10666730066092477,0,1,0.08789064717505252,Medium,Medium,0.0921327590400663,Green,-0.0042421118650137896
TCL,2024,-0.2524049174840574,-0.32337738490128876,-0.15534987195464228,-0.14506376717756236,-0.3241667067521216,0.49046294531958096,0.5970891931255933,-0.06857746183236327,-0.08776335519288447,6,1,0.0875629055408587,Medium,Medium,0.08789064717505252,Green,-0.00032774163419381497
TCM,2020,-0.31107167039946976,-0.19407550474408203,-0.18419635882384072,-0.12187478899361465,-0.2801288845837872,0.6737124234282075,0.2757219238516142,-0.031478838808140765,-0.08577182672695516,6,1,0.0796110790896716,Medium,,,Green,
TCM,2021,-0.2956394768870568,-0.2785682407821909,-0.35224352884141613,0.2885606816193722,-0.07623383299854648,0.6043773658575807,0.10876526944043995,-0.06857746183236327,-0.08538748898268758,6,1,0.04063413472132563,Medium,Medium,0.0796110790896716,Yellow,-0.03897694436834598
TCM,2022,-0.2761454222869975,-0.05236274475382175,-0.05343084949766924,-0.09285981789074674,-0.3370988819277187,0.37807173803235483,0.2501781305155034,-0.10746904232779615,-0.0703668883692803,0,1,0.06480152543973772,Medium,Medium,0.04063413472132563,Green,0.02416739071841209
TCM,2023,-0.22231094479243982,-0.028066520099437414,0.15453363721495725,-0.2826803549384858,-0.22889600674737381,0.5686363720189312,0.16742270220572145,-0.09979629911887061,-0.08966662465547387,0,2,0.04024400460535421,Medium,Medium,0.06480152543973772,Yellow,-0.024557520834383506
TCM,2024,-0.22616899258142129,-0.08844381433276724,0.17469638959133837,-0.1427617012262595,-0.32317900079050654,0.6273421828470176,0.1038236271733156,-0.06857746183236327,-0.07764214171051947,0,2,0.07297538353790159,Medium,Medium,0.04024400460535421,Green,0.03273137893254738
TCO,2020,1.4318309715305113,3.8274976161528422,1.3584726038338164,-1.8180344380280162,-0.6264569335407295,0.7637847061298796,-0.1481248810102593,0.00051621683602754,-0.11836999965106836,5,0,0.10490628427848432,Low,,,Green,
TCO,2021,0.5775468892290438,-0.29273056704236294,2.460525880380968,-1.4015208006203759,-0.2164402137917595,0.689555290981862,-0.2661694617232821,-0.06857746183236327,-0.08538748898268758,0,2,0.1928865698851315,Medium,Low,0.10490628427848432,Yellow,0.08798028560664718
TCO,2022,3.971337344031601,-0.30997374639996306,2.951053480107712,-1.85739281392348,-0.8503798325482422,0.8860150102552302,2.99838607504115,-0.09485567977954992,-0.08912855886684937,0,0,0.029632622530546035,Medium,Medium,0.1928865698851315,Red,-0.16325394735458548
TCO,2023,-0.34056413864885937,-0.5128177415430737,-0.9214166940896215,1.2691079799433673,0.4153195079838615,0.7470734827795499,-0.8424405548353897,1.1269875263312832,0.002318746240544574,6,1,0.2435991766793026,Medium,Medium,0.029632622530546035,Green,0.21396655414875654
TCO,2024,-0.3284039821192572,-0.39911613686849523,-0.9483328819582182,1.6806669355300656,2.323460454086942,-0.5739921119330755,1.4460141217680607,-0.06857746183236327,-0.08745203712470762,6,1,0.0045522721054460985,Medium,Medium,0.2435991766793026,Red,-0.2390469045738565
TCR,2020,-0.31445778780009964,-0.2246342662425379,-0.06945406002245301,0.11839409905033754,-0.1909673742151415,0.8627884408858312,0.09874554502143562,-0.0187548964772289,-0.06774467316888731,6,1,-0.0333928887661011,Medium,,,Green,
TCR,2021,-0.2751007599844071,-0.34602576006381225,-0.08541589229366472,0.2513214241275527,-0.08149963353935052,0.8286513085516471,0.08211572995473354,-0.06857746183236327,-0.08538748898268758,6,1,0.011284900164610721,Medium,Medium,-0.0333928887661011,Green,0.04467778893071182
TCR,2022,-0.31829841879833726,-0.3381845090047889,-0.14478520435373077,0.23630406724835082,-0.1533240509345006,0.8422989349384368,0.17415562462628648,-0.10052460809330743,-0.06404251889797233,6,1,0.0008962601163453073,Medium,Medium,0.011284900164610721,Green,-0.010388640048265414
TCR,2023,-0.2970823014780442,-0.34650277208904523,-0.31963517863317464,0.4096147398945965,-0.059725154319658726,0.8699461828680318,0.11688476199031979,-0.09608315986051585,-0.0806762407851271,6,1,-0.00827731872846413,Medium,Medium,0.0008962601163453073,Green,-0.009173578844809438
TCR,2024,-0.32837521994610347,-0.3657839433935324,-0.9293625322332695,0.8065770808303945,0.3204528711572769,0.824617000230738,0.04589759605872925,-0.06857746183236327,-0.0704250804418579,6,1,-0.06730456965267675,Medium,Medium,-0.00827731872846413,Red,-0.059027250924212626
TCT,2020,2.934780832650561,0.6061181902275163,2.547618980194461,-1.9032926955777192,-0.6368021011784587,0.9155259648638593,-0.83761176099764,0.6541582427790075,-0.12020778235385411,0,2,0.015329685210395318,Medium,,,Green,
TCT,2021,4.519272672524347,3.7094274480418794,2.954258279795867,-2.09402391287004,-0.24471290456867034,0.892489744030376,-0.849855301503985,-0.06857746183236327,-0.08538748898268758,5,0,0.04586282900999049,Low,Medium,0.015329685210395318,Green,0.03053314379959517
TCT,2022,2.2841528802011974,-0.38488083748210117,2.701932390904709,-1.7478957552501395,-0.8308981983494317,0.8901935512231228,-0.7127353392526162,0.22750537641739663,-0.0834170659007727,0,2,0.4649096520776769,Medium,Low,0.04586282900999049,Yellow,0.4190468230676864
TCT,2023,1.2654364654753214,-0.4203147016863493,2.617286462302135,-1.656980761187721,-0.3977268533088073,0.8712955328941401,-0.7464708758558961,0.2544307703997004,-0.09689326066224901,0,2,0.42556027376528516,Medium,Medium,0.4649096520776769,Yellow,-0.03934937831239177
TCT,2024,6.517245569496943,-0.12140376986869646,2.793537550349121,-1.9073943199550851,-0.7738613978568609,0.8874087959617681,-0.7949885446506099,-0.06857746183236327,-0.07387647990521173,5,0,0.4252547183826183,Low,Medium,0.42556027376528516,Green,-0.00030555538266685556
TDC,2020,-0.5141725660245562,-0.48146616350206656,-1.5844315062302348,1.412953223378092,0.9757348911382192,0.04246868851600282,-0.6777472722421538,-0.0056880417842494055,0.08481517054787378,6,1,0.12665844115638175,Medium,,,Green,
TDC,2021,-0.40384851547678563,-0.42845108151078903,-1.6220174725752843,1.406777010330781,0.23534257849217846,0.09565395280064125,-0.6280563745953613,-0.06857746183236327,-0.08538748898268758,6,1,0.07501024472956205,Medium,Medium,0.12665844115638175,Red,-0.0516481964268197
TDC,2022,-0.46037781807960104,-0.46508725551543945,-1.5815607485877299,1.056651423247192,0.6660099653674662,-0.20691697684712465,-0.2934285989764547,-0.08547565803926753,-0.07859061256737947,6,1,0.013956754785339986,Medium,Medium,0.07501024472956205,Red,-0.061053489944222064
TDC,2023,-0.44448107879509585,-0.5100666394136263,-2.6076874548000935,1.5053512452332718,0.6898922102413056,-0.10950884295650826,-0.783160733034442,-0.051200800037681925,-0.03221368613177732,6,1,-1.3394226446182553,Medium,Medium,0.013956754785339986,Red,-1.3533793994035954
TDC,2024,-0.36444473624594226,-0.4196175069954587,-1.530154529643858,1.226894457039798,0.9253591967036554,0.017191304208012043,-0.6083407875372482,-0.06857746183236327,-0.07462331375359266,6,1,0.3597151258256083,Medium,Medium,-1.3394226446182553,Green,1.6991377704438637
TDG,2020,-0.4356691266777485,-0.45397653875529886,-0.938250541042399,0.367807130857752,-0.07702896113916907,-0.12335468498171567,0.9675817528736899,-0.019768542946574843,-0.12540814149277352,6,1,0.0007033714162279516,Medium,,,Green,
TDG,2021,-0.3654972810115188,-0.4163190265501726,-1.1112491864953913,0.7675980979185135,0.010616874279905375,0.8039912468011237,1.8558264185200055,-0.06857746183236327,-0.08538748898268758,2,1,0.010778603160938245,High,Medium,0.0007033714162279516,Red,0.010075231744710294
TDG,2022,-0.3903719589661741,-0.45176610807543893,-0.8240638166776181,0.7241236171135467,0.24336299019986282,0.8166373082767192,1.1680988689230822,-0.10118124544510257,-0.08199975585053342,6,1,0.008634497008518451,Medium,High,0.010778603160938245,Green,-0.0021441061524197936
TDG,2023,-0.33866854740264285,-0.47400269557816327,-0.9204624823832322,0.8492040793370821,0.12139547721139886,0.4425768805168661,1.247970802761951,-0.10075206536183991,-0.09791012485008274,6,1,0.002261205928344237,Medium,Medium,0.008634497008518451,Green,-0.006373291080174214
TDG,2024,-0.32616933122566183,-0.3284230610198967,-0.9069957246985013,1.1873459593796258,0.8512351800309329,-0.017937355081661343,0.8339458730738529,-0.06857746183236327,-0.08287529831666689,6,1,0.003845675618814038,Medium,Medium,0.002261205928344237,Green,0.001584469690469801
TDH,2020,-0.2794681834976794,-0.35407215019859023,-0.06133393683080055,0.2828685503163321,-0.11872619172578064,-0.13931206259148254,-0.5976462324081214,0.08245868812882083,-0.053108408460537444,6,4,0.011498791223353901,Medium,,,Green,
TDH,2021,-0.3601329622007309,-0.4228749797166878,-1.0372929006134304,0.9550708820457502,0.05840045259186334,0.6776071999026565,-0.6857479206922389,-0.06857746183236327,-0.08538748898268758,6,1,-1.827728061226557,Medium,Medium,0.011498791223353901,Red,-1.839226852449911
TDH,2022,-0.4229615346555472,-0.4903279200959779,-1.2328610730593472,1.0972629856051679,0.7312253965147997,0.7433860033800996,-0.7705765595405112,0.14096244181592701,0.02276835738002728,6,1,0.04701084749652716,Medium,Medium,-1.827728061226557,Green,1.8747389087230841
TDH,2023,-0.3598680320850621,-0.5011382839452293,-1.2868519714883697,1.220455951587637,0.371374713232934,0.7293478490535655,-0.775982141234999,0.12365250592674008,0.019859339138358165,6,1,-0.5210246605443266,Medium,Medium,0.04701084749652716,Red,-0.5680355080408538
TDH,2024,-0.3748314181354005,-0.3436985435143095,-1.9959489578805527,1.896202425279712,3.7947505594216215,0.6577667964016382,-0.8046028843470978,-0.06857746183236327,0.09846280217412913,6,1,-5.907434638870746,Medium,Medium,-0.5210246605443266,Red,-5.386409978326419
TDM,2020,-0.6172811322797852,-0.3301601443420958,-1.439679167721451,-0.8090395787430461,-0.4633842636507469,-0.7412073352509051,-0.8062964505952679,-0.00024359322994814262,-0.1266116544984894,1,1,0.4484876226300556,Low,,,Green,
TDM,2021,-0.4228178610011171,-0.1714556043267126,-1.2779542209406405,-1.1442689462146263,-0.20327147543817872,-0.5913842208845396,-0.78687254167477,-0.06857746183236327,-0.08538748898268758,1,2,0.7880100212329828,Low,Low,0.4484876226300556,Green,0.3395223986029272
TDM,2022,-0.37409631722012215,-0.3100953805114526,-1.0235314007662637,-1.373707696992813,-0.7560394800745621,-0.39892883976608406,-0.7003944366655611,-0.0818334349494838,-0.08093236848215143,1,2,0.46018716516292746,Low,Low,0.7880100212329828,Red,-0.32782285607005535
TDM,2023,-0.3508645075585073,-0.23570234629566522,-1.0808071654127638,-1.0510104117657193,-0.3393962994384534,0.501234184139042,-0.659281544015545,-0.07217893909669532,-0.10692648302993202,0,1,0.5322263274250907,Medium,Low,0.46018716516292746,Yellow,0.07203916226216323
TDM,2024,-0.08674848745200522,0.5796687430529197,-0.48549138695019683,-1.2514489791661008,-0.6565566593015498,-1.2282399129127923,-0.6940033549761303,-0.06857746183236327,-0.08245238698309294,1,4,0.37546949019637654,Low,Medium,0.5322263274250907,Red,-0.15675683722871414
TDP,2020,-0.38608552988794,-0.40924809152966857,-0.4915767294099127,0.8536237396823031,0.24478512547051912,0.5080732786819583,-0.17063470290589558,-0.013912372953634124,-0.03128084739411232,6,1,0.05285170885988381,Medium,,,Green,
TDP,2021,-0.35391552481734095,-0.3643328270756976,-0.9521708586513382,1.3157125875056834,0.189633233758247,0.27897378719535015,0.009459761630917735,-0.06857746183236327,-0.08538748898268758,6,1,0.03557981965376143,Medium,Medium,0.05285170885988381,Green,-0.017271889206122375
TDP,2022,-0.40412890160485604,-0.27556806775072634,-0.9776787372668636,1.3915373481968665,1.3448014495538805,0.41796663397962786,0.005762439276103261,-0.09768442005830791,-0.06987580712313828,6,1,0.028864966785362604,Medium,Medium,0.03557981965376143,Green,-0.006714852868398829
TDP,2023,-0.3445051456011848,-0.38672954659050907,-0.9964234586657744,1.4407289153412506,0.6026039854690507,0.5811679703312919,0.194587452177205,-0.09733137134009572,-0.08712716847345073,6,1,0.011085614128777527,Medium,Medium,0.028864966785362604,Green,-0.017779352656585076
TDP,2024,-0.3194832535424662,-0.21317147294774344,-0.743695383068525,1.2942008469038246,1.0632033433794414,0.5578351721821416,0.23756843673519515,-0.06857746183236327,-0.07733817882417413,6,1,0.02241798970988377,Medium,Medium,0.011085614128777527,Green,0.011332375581106242
TDW,2020,-0.4467518470116381,0.25552766445360914,-1.0025365223969462,0.721997668891235,0.14009941552162186,0.04591030958995976,1.4223962823933403,-0.03672580634355677,-0.12723109761614562,6,1,0.03520722554362964,Medium,,,Green,
